"","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","P_TYPE","S_RADIUS_EST","S_TYPE_TEMP","P_HABITABLE"
"Kepler-504 b.1",-0.452509520463191,-0.360321867055722,-0.948812588099335,"Superterran",-0.367482876005626,"M","non-habitable"
"Pr0211 c",4.00294075017996,3.02662949710544,-3.10443267826809,"Jovian",-0.210746417426041,"G","non-habitable"
"HD 40307 d.1",-0.292759881566458,0.0312637865798201,-0.30100340974312,"Superterran",-0.206112287731823,"K","non-habitable"
"Kepler-975 b.1",-0.52853605995569,-1.06047454175677,0.760057271856286,"Terran",-0.235824250798775,"K","non-habitable"
"Kepler-1609 b.1",0.377616073798238,0.96103207944565,-0.660169584121595,"Superterran",-0.0728183338760068,"F","non-habitable"
"WASP-80 b.1",-0.514590107591885,-0.886766139290006,0.178996380091952,"Jovian",-0.285979917544242,"K","non-habitable"
"HD 164922 b.1",2.18312823917846,2.23430800684304,-2.1799785783054,"Jovian",-0.166860209023758,"G","non-habitable"
"HATS-42 b",-0.508680633383883,-1.0036565329808,1.40399872080536,"Jovian",-0.00698902127258133,"F","non-habitable"
"HD 204313 c.2",-0.129401008359668,0.31631862828623,-0.219225645646015,"Neptunian",-0.126108729793066,"G","non-habitable"
"HD 21693 c",-0.0324075649442399,0.549249639460248,-0.571729618159405,"Neptunian",-0.168066847784862,"G","non-habitable"
"Kepler-1498 b",-0.0572739653970547,0.48867596136291,-0.717105293733137,"Terran",-0.217015875769225,"K","non-habitable"
"HD 106270 b",3.01013571042775,2.50560175712123,-1.73046544027545,"Jovian",0.362909020975238,"G","non-habitable"
"Kepler-20 b.2",-0.486475474307209,-0.807424300126085,0.755172181482006,"Superterran",-0.169994938195349,"G","non-habitable"
"K2-165 b",-0.518993905002655,-0.993202625234928,0.796474040011297,"Terran",-0.220150604940816,"K","non-habitable"
"Kepler-330 c.1",-0.327965166935994,-0.0981728903764544,-0.274527176027801,"Superterran",-0.24522843831355,"K","non-habitable"
"78",0.230823967667931,0.948397840593792,-1.58756330744921,"Terran",-0.272377145378053,"K","habitable"
"Kepler-403 b.1",-0.417678676859652,-0.510967343691815,0.782778909013464,"Terran",-0.0540099588464567,"F","non-habitable"
"Kepler-1150 b",-0.512287520552019,-0.926161669051691,0.519937128525249,"Terran",-0.24522843831355,"K","non-habitable"
"HD 152581 b.1",1.80688624193987,1.94722692721021,-0.83229896967925,"Jovian",1.14032185552998,"K","non-habitable"
"Kepler-403 c.1",0.0414612660350736,0.554723546363408,-0.257965451983319,"Superterran",-0.0540099588464567,"F","non-habitable"
"Kepler-874 b.2",-0.077364993627228,0.390549608846048,-0.223837477124716,"Neptunian",-0.116704542278291,"F","non-habitable"
"KIC 8540376 b",-0.151604502123652,0.266518133333046,0.0997037778080062,"Neptunian",-0.0759530630475985,"F","non-habitable"
"K2-214 b",-0.400832920453576,-0.412597847368053,0.616171191104162,"Superterran",-0.0728183338760068,"G","non-habitable"
"Kepler-493 b",-0.489222563316403,-0.895523505343296,1.38234823816071,"Jovian",0.0118193537569688,"F","non-habitable"
"139",0.279093792242604,0.812253638617763,-1.40568599769762,"Superterran",-0.25333395276357,"G","habitable"
"GJ 832 b",3.1316735039123,2.87069289331099,-3.74766818854549,"Jovian",-0.315580754462061,"M","non-habitable"
"GJ 163 d",1.14303004013267,1.87656192768214,-3.00992567084244,"Neptunian",-0.351182284313349,"M","non-habitable"
"Kepler-341 b",-0.45450149735579,-0.654347248743811,0.740943630552953,"Terran",-0.151186563165799,"F","non-habitable"
"Kepler-80 g.1",-0.351288521347382,-0.142587576321421,-0.428053550984566,"Terran",-0.257767354999917,"K","non-habitable"
"Kepler-105 b.1",-0.440628211437169,-0.635357262406819,0.493803664371769,"Neptunian",-0.191938042396491,"G","non-habitable"
"8",0.10314044917271,0.731945920820821,-1.41632931515925,"Terran",-0.299096105196703,"K","habitable"
"Kepler-431 d",-0.35342415511634,-0.248245882772089,0.365841709289916,"Terran",-0.129243458964657,"F","non-habitable"
"HD 285507 b",-0.45450149735579,-0.579994441186221,0.000278236906685258,"Jovian",-0.254632625828325,"K","non-habitable"
"Kepler-1177 b",0.291653497383403,0.920834501807239,-0.889367215697569,"Superterran",-0.166860209023758,"G","non-habitable"
"Kepler-1329 b.3",-0.413667434115526,-0.371580147864946,-0.197858570294143,"Superterran",-0.254632625828325,"K","non-habitable"
"Kepler-1074 b.1",-0.468076102197052,-0.591208748125519,-0.246708545014627,"Terran",-0.292249375887425,"K","non-habitable"
"K2-285 d",-0.324004042313355,-0.314778228488039,-0.258425528928918,"Superterran",-0.223285334112408,"K","non-habitable"
"Kepler-651 b",-0.261444937741511,0.0553035700283905,-0.192588406875369,"Superterran",-0.198207500739674,"G","non-habitable"
"CoRoTID 223977153 b",-0.429126658880036,-0.532934264907351,0.406506120559916,"Jovian",-0.223285334112408,"G","non-habitable"
"Kepler-320 b",-0.397205725851201,-0.425718867334162,0.643357162201382,"Terran",-0.122974000621474,"F","non-habitable"
"67",-0.124570404202113,0.339066274104865,-1.34397424011908,"Terran",-0.327275463992198,"M","habitable"
"K2-14 b.1",-0.448248826437503,-0.425927231372486,-0.622240571697309,"Neptunian",-0.329866125946525,"M","non-habitable"
"Kepler-1317 b.1",-0.566884154944452,-1.41310805841882,1.49831226736523,"Superterran",-0.223285334112408,"K","non-habitable"
"HD 142245 b.1",2.67057912999026,2.29916375305143,-1.33700451290051,"Jovian",0.980450667778801,"K","non-habitable"
"HD 119130 b",-0.297323379029117,-0.0656327686319674,0.126296793905347,"Neptunian",-0.129243458964657,"G","non-habitable"
"Kepler-998 b",-0.444118349246715,-0.614926731717428,0.80879832523764,"Superterran",-0.101030896420332,"F","non-habitable"
"K2-179 b.1",-0.466652377113848,-0.656432084572518,0.318853883928022,"Neptunian",-0.229554792455591,"K","non-habitable"
"Kepler-156 b.1",-0.468453534609585,-0.674512499688946,0.39224842332159,"Superterran",-0.217015875769225,"K","non-habitable"
"220",-0.261802808552959,-0.00526889071942327,-1.39008106227804,"Subterran",-0.346465592970233,"K","habitable"
"HD 6718 b",3.12627750328978,2.65975624329023,-2.47848981437298,"Jovian",-0.173129667366941,"G","non-habitable"
"K2-12 b",-0.408103407681718,-0.431016203453642,0.456948491096931,"Superterran",-0.154321292337391,"F","non-habitable"
"Kepler-1547 b.1",-0.558917081080319,-1.37104980388736,1.88305491268932,"Terran",-0.101030896420332,"F","non-habitable"
"HD 75784 c",4.90967014930435,3.29611270264739,-2.45427517499557,"Jovian",0.594878979673023,"G","non-habitable"
"HATS-45 b",-0.465866430048081,-0.75243419144108,1.09889406548416,"Jovian",-0.06027941718964,"F","non-habitable"
"Kepler-339 d.1",-0.38365122111514,-0.309856095333467,0.13732388279351,"Terran",-0.220150604940816,"G","non-habitable"
"Kepler-16 b",0.713429917129145,1.34177535333015,-1.94039527186498,"Jovian",-0.267171542514692,"K","non-habitable"
"K2-252 b",-0.354314448450847,-0.172717430597968,-0.0822411733618057,"Superterran",-0.213881146597633,"K","non-habitable"
"61 Vir c.1",-0.114010113995086,0.362294650568262,-0.405192829647243,"Neptunian",-0.169994938195349,"G","non-habitable"
"Kepler-239 c",-0.0141188344884064,0.573849205963957,-0.933847169994986,"Neptunian",-0.232689521627183,"K","non-habitable"
"K2-246 b",-0.454037790667052,-0.605427370734064,0.570294872243574,"Neptunian",-0.176264396538533,"G","non-habitable"
"Kepler-1372 b",-0.54113953859907,-1.19900274998028,1.33800390049884,"Terran",-0.166860209023758,"G","non-habitable"
"Kepler-1346 b",-0.486636351552423,-0.843197422018539,1.10102062036063,"Superterran",-0.091626708905557,"F","non-habitable"
"Kepler-261 c",-0.241411248269471,0.128807312894164,-0.435485896312583,"Superterran",-0.223285334112408,"K","non-habitable"
"Kepler-968 b",-0.495038493826924,-0.807792817791982,0.304321394674113,"Superterran",-0.251497896656733,"K","non-habitable"
"Kepler-287 b.1",-0.264911340597401,0.0289441718655746,0.0213058322442618,"Superterran",-0.148051833994207,"K","non-habitable"
"Kepler-1535 b.1",0.461204010813007,1.06784130428884,-0.86730543108624,"Neptunian",-0.122974000621474,"F","non-habitable"
"HD 47186 c.1",2.40655333973494,2.32189225100191,-2.12542302670153,"Jovian",-0.132378188136249,"G","non-habitable"
"Kepler-149 d",0.512534228629085,1.14533363122574,-1.20192369027187,"Neptunian",-0.173129667366941,"G","non-habitable"
"HD 34445 d",0.368693640269059,0.977675572102006,-0.652670335494744,"Neptunian",-0.0383363129884983,"G","non-habitable"
"Kepler-1345 b",-0.0102406012734502,0.448574630716293,0.0190657499992621,"Superterran",0.0149540829285605,"F","non-habitable"
"Kepler-874 b.3",-0.077364993627228,0.390549608846048,-0.223837477124716,"Neptunian",-0.116704542278291,"F","non-habitable"
"Kepler-550 b",-0.412187831462808,-0.412407794287022,0.192978442214341,"Neptunian",-0.210746417426041,"G","non-habitable"
"165",-0.224879824279588,0.396975978300082,-1.53202555582742,"Superterran",-0.333735431125915,"K","habitable"
"HAT-P-32 b",-0.51662544232537,-1.02803058472066,1.35172371753632,"Jovian",-0.0978961672487404,"F","non-habitable"
"Kepler-200 c.2",-0.385905120673695,-0.326162806482444,0.28159133295595,"Superterran",-0.176264396538533,"G","non-habitable"
"HD 564 b.1",1.3402121214754,1.76384726121748,-1.58107961633209,"Jovian",-0.154321292337391,"G","non-habitable"
"Kepler-1076 b",-0.452883705512784,-0.57540120813533,0.164642976545119,"Subterran",-0.238958979970366,"K","non-habitable"
"Kepler-341 d.1",-0.186742775874428,0.191934378497549,-0.106405518129788,"Superterran",-0.151186563165799,"F","non-habitable"
"132",0.294901282682071,1.02108903882853,-1.74650825766904,"Superterran",-0.280449095142388,"M","habitable"
"HD 117618 b",-0.190905143162785,0.154743615261226,-0.0677416532672239,"Jovian",-0.134872836958293,"G","non-habitable"
"Kepler-1352 b",-0.523072471189175,-1.07794406205718,1.37444697060542,"Terran",-0.107300354763515,"F","non-habitable"
"Kepler-1192 b.1",-0.233028315883517,0.142308333572819,-0.318338278412571,"Superterran",-0.210746417426041,"G","non-habitable"
"WASP-26 b",-0.509412682029284,-0.930740930412021,1.26131925683394,"Jovian",-0.0884919797339653,"F","non-habitable"
"Kepler-1519 b",0.766288218996339,1.36995074852837,-1.36143214079794,"Jovian",-0.185668584053308,"G","non-habitable"
"Kepler-608 b",-0.437091655764325,-0.555271342131347,0.593476884477225,"Neptunian",-0.154321292337391,"G","non-habitable"
"Kepler-84 e",-0.188823078407729,0.187446691454148,0.00735325929892207,"Neptunian",-0.104165625591924,"F","non-habitable"
"HD 45364 b.2",0.679313355988049,1.33731916665613,-1.31080179381958,"Jovian",-0.167814342215361,"K","non-habitable"
"HATS-6 b",-0.510245616665515,-0.852868371223382,-0.0497043374171437,"Jovian",-0.292249375887425,"M","non-habitable"
"Kepler-388 c.2",-0.379149613086886,-0.192383752130167,-0.454626240554363,"Terran",-0.285979917544242,"K","non-habitable"
"Kepler-80 b",-0.443396611162584,-0.509524889103594,-0.0563489730597371,"Neptunian",-0.257767354999917,"K","non-habitable"
"Kepler-783 b.1",-0.476756959571273,-0.741361881164079,0.639142879061794,"Subterran",-0.191938042396491,"G","non-habitable"
"Kepler-1390 b.1",-0.437050077330488,-0.550248562437592,0.552555942453303,"Terran",-0.163725479852166,"G","non-habitable"
"Kepler-188 b",-0.520299465086769,-1.04370387228404,1.30843304432224,"Superterran",-0.113569813106699,"F","non-habitable"
"TrES-5 b",-0.538011259445145,-1.15964494976776,1.07061670836716,"Jovian",-0.198207500739674,"K","non-habitable"
"HAT-P-37 b",-0.506287662273149,-0.92476804332066,0.842780706697697,"Jovian",-0.195072771568083,"G","non-habitable"
"HAT-P-40 b",-0.469577955818115,-0.724443494745561,1.3366129726984,"Jovian",0.137208520620636,"F","non-habitable"
"Kepler-1129 b.1",-0.22376054124284,0.123792335582965,-0.0902375143355022,"Neptunian",-0.157456021508982,"G","non-habitable"
"Kepler-167 d.1",-0.274590152346584,0.0655396971975519,-0.480853736383449,"Terran",-0.242093709141958,"K","non-habitable"
"Kepler-322 c.1",-0.475459365375746,-0.736727367201805,0.593540460650322,"Superterran",-0.191938042396491,"G","non-habitable"
"Kepler-115 c",-0.392679247046341,-0.390365598152563,0.5792043525555,"Neptunian",-0.091626708905557,"G","non-habitable"
"Kepler-714 b",-0.405809535043349,-0.442030640721139,0.576867462355248,"Jovian",-0.119839271449882,"G","non-habitable"
"gam Lib b.1",1.3844993970649,1.66995902576921,-0.0899429535069977,"Jovian",3.00862044179863,"K","non-habitable"
"HD 97658 b",-0.398637796458807,-0.363387340494579,0.00628626537282503,"Superterran",-0.238958979970366,"K","non-habitable"
"K2-187 c",-0.503211025710165,-0.914019797790273,0.846844892206152,"Superterran",-0.182533854881716,"G","non-habitable"
"Kepler-106 e",-0.0624943805116586,0.43913974458861,-0.352711003445521,"Neptunian",-0.144917104822616,"G","non-habitable"
"Kepler-1484 b",-0.176532070766978,0.2432188881968,-0.278859578674041,"Superterran",-0.182533854881716,"G","non-habitable"
"Kepler-299 d",-0.323564311156199,-0.128324350106787,0.128084398032727,"Superterran",-0.148051833994207,"G","non-habitable"
"Kepler-710 b",-0.475332761061713,-0.735687945120355,0.671654824635715,"Superterran",-0.185668584053308,"G","non-habitable"
"K2-172 b.1",-0.335446241050571,-0.154315335130041,0.0217975187563941,"Superterran",-0.198207500739674,"G","non-habitable"
"Kepler-786 b",-0.031510738115189,0.547163027180125,-0.952078716657268,"Superterran",-0.238958979970366,"K","non-habitable"
"Kepler-310 c",0.0109519241531896,0.576231539774635,-0.606100290194302,"Neptunian",-0.195072771568083,"G","non-habitable"
"Kepler-330 c",-0.327965166935994,-0.0981728903764544,-0.274527176027801,"Superterran",-0.24522843831355,"K","non-habitable"
"Kepler-163 c",-0.249930762159364,0.0543661392748022,-0.108810149925308,"Superterran",-0.182533854881716,"G","non-habitable"
"Kepler-1500 b",-0.320969389159784,-0.129074165265672,0.158671109853384,"Terran",-0.157456021508982,"G","non-habitable"
"HD 72490 b",2.00219942458614,2.07025946491544,-0.984169807022491,"Jovian",1.08389673044133,"G","non-habitable"
"K2-179 b.2",-0.466652377113848,-0.656432084572518,0.318853883928022,"Neptunian",-0.229554792455591,"K","non-habitable"
"Kepler-1072 b",-0.529663604159424,-1.14065288570878,1.56494418548548,"Superterran",-0.0571446880180484,"F","non-habitable"
"Kepler-57 c",-0.376279912641185,-0.261780720500331,-0.0974034493224025,"Jovian",-0.242093709141958,"K","non-habitable"
"Kepler-1656 b.1",-0.155747695568553,0.262610796851846,-0.268089072822221,"Neptunian",-0.126108729793066,"G","non-habitable"
"Kepler-395 c",-0.197161940677375,0.31761358025901,-1.06744607142345,"Terran",-0.295384105059017,"K","non-habitable"
"Kepler-278 c",0.0357695368307512,0.521760907380105,0.0514566758053182,"Neptunian",0.450681437779806,"K","non-habitable"
"Kepler-906 b",-0.0692095676809472,0.412043110378776,-0.311380997870346,"Superterran",-0.151186563165799,"F","non-habitable"
"K2-80 b.1",-0.286471806009879,-0.00440918789715567,-0.152144504133384,"Superterran",-0.198207500739674,"G","non-habitable"
"Kepler-1523 b",-0.552496355460136,-1.29616435926637,1.51137271716833,"Superterran",-0.169994938195349,"G","non-habitable"
"Kepler-130 d",0.188573368641196,0.814801804989638,-0.616816030227229,"Superterran",-0.116704542278291,"G","non-habitable"
"4 UMa b",0.940760534432857,1.43150698796954,0.405210050276784,"Jovian",5.2060655910844,"K","non-habitable"
"Kepler-1171 b.2",-0.527227004727888,-1.16854162911564,2.0311774532961,"Neptunian",0.140343249792228,"F","non-habitable"
"K2-154 c.2",-0.436711641827607,-0.450845283102134,-0.304790056709376,"Superterran",-0.273441000857875,"M","non-habitable"
"Kepler-472 b",-0.482329766541998,-0.75364621811767,0.422651166829514,"Neptunian",-0.226420063284,"K","non-habitable"
"Kepler-97 c.1",1.7851487921625,2.02400027498198,-1.87134054105825,"Jovian",-0.163725479852166,"G","non-habitable"
"HD 27631 b",2.9586299941246,2.59205454588622,-2.38980855953031,"Jovian",-0.157456021508982,"G","non-habitable"
"K2-197 b",-0.407193419779295,-0.42652546162578,0.354698522394637,"Neptunian",-0.179399125710124,"G","non-habitable"
"39",0.564262077315052,1.2346610475066,-1.74210847798503,"Superterran",-0.278243820883286,"M","habitable"
"Kepler-1083 b.2",-0.171754510805686,0.292948870658075,-0.617115990589415,"Neptunian",-0.229554792455591,"K","non-habitable"
"Kepler-1494 b.1",0.212970149480408,0.836600106978123,-0.843997164596212,"Neptunian",-0.176264396538533,"G","non-habitable"
"K2-81 b",-0.456821343961578,-0.578886866688281,0.0010400714504746,"Superterran",-0.273441000857875,"K","non-habitable"
"Kepler-340 b.1",-0.288638291206445,-0.135611982792061,0.729152559051347,"Neptunian",0.108995958076311,"F","non-habitable"
"HD 106515 A b",3.63223659372878,2.86660015732673,-2.42114500329446,"Jovian",0.0368971871297024,"G","non-habitable"
"K2-130 b",-0.520299465086769,-0.970755747108035,0.48115795548638,"Terran",-0.238958979970366,"K","non-habitable"
"Kepler-14 b",-0.407438696600679,-0.527822280813127,1.14398253589801,"Jovian",0.171690541508145,"F","non-habitable"
"130",0.031488148581334,0.775780859308235,-1.78308163627242,"Terran",-0.324747551272809,"K","habitable"
"Kepler-1138 b.1",-0.497747773871094,-0.872985627614807,0.830121875287985,"Superterran",-0.182533854881716,"G","non-habitable"
"26",0.304710569412308,1.03512573677211,-1.79258310140136,"Superterran",-0.30423159627676,"K","habitable"
"GJ 3138 b",-0.549769907095717,-1.2213213726786,0.309080018718297,"Terran",-0.314192480088567,"M","non-habitable"
"HD 285507 b.1",-0.45450149735579,-0.579994441186221,0.000278236906685258,"Jovian",-0.254632625828325,"K","non-habitable"
"214",-0.454660991861533,-0.227762653109179,-1.64214040877139,"Superterran",-0.418088925617133,"K","habitable"
"HD 76920 b",1.28256324189135,1.67022443103001,-0.461152385022859,"Jovian",1.87071375251084,"K","non-habitable"
"K2-21 c",-0.347867116130664,-0.113148938655422,-0.58858254699695,"Superterran",-0.267171542514692,"M","non-habitable"
"K2-156 b",-0.561367108423312,-1.33316889519161,1.06251925529438,"Terran",-0.2640368133431,"K","non-habitable"
"HD 11506 c",0.81122659862946,1.32872106914822,-1.00159766091565,"Jovian",-0.050875229674865,"G","non-habitable"
"Kepler-247 b",-0.496597475275701,-0.851479523596162,0.547300469095415,"Superterran",-0.229554792455591,"K","non-habitable"
"14 Her b",2.76622844806902,2.47102709603914,-2.48775718930379,"Jovian",-0.179399125710124,"K","non-habitable"
"Kepler-769 c.1",-0.293880130779696,-0.0971432806207808,0.358165922346253,"Superterran",-0.0696836047044151,"F","non-habitable"
"Kepler-1347 b.1",-0.349134082038916,-0.165517625368237,-0.115483738101811,"Terran",-0.223285334112408,"K","non-habitable"
"Kepler-233 c",0.0224373529797924,0.612892147406996,-0.853588539601785,"Neptunian",-0.232689521627183,"G","non-habitable"
"Kepler-207 b.2",-0.527454862560635,-1.1315254978334,1.61202183970264,"Superterran",0.0274929996149273,"G","non-habitable"
"Kepler-311 b",-0.392679247046341,-0.380218654068152,0.547451225521932,"Superterran",-0.0978961672487404,"G","non-habitable"
"Kepler-1093 b.2",-0.202118649684755,0.139751075476855,0.0878411249667432,"Superterran",-0.0947614380771487,"F","non-habitable"
"HD 109271 c.1",-0.157801918250909,0.251500414580505,-0.0829421788124087,"Neptunian",-0.0860762006978781,"G","non-habitable"
"48",-0.304060588350373,0.210024873215877,-1.3818834818995,"Terran",-0.337005181745115,"M","habitable"
"Kepler-164 d.1",-0.17636759248056,0.216812776667193,-0.0673412738994228,"Superterran",-0.110435083935107,"G","non-habitable"
"Kepler-15 b.1",-0.461142091122493,-0.677356621110652,0.623289042543077,"Jovian",-0.160590750680574,"G","non-habitable"
"K2-278 b.1",-0.480609695912538,-0.851631664069178,1.42373322517601,"Neptunian",0.0337624579581107,"F","non-habitable"
"Kepler-1141 b.1",-0.514005925045646,-0.994931004574492,1.13980360793578,"Terran",-0.135512917307841,"G","non-habitable"
"Kepler-104 c",-0.24779811361223,0.108953589451018,0.161667729247122,"Neptunian",-0.0477405005032733,"G","non-habitable"
"Kepler-604 b.1",-0.207173060635944,0.155876564719062,-0.0880763857327685,"Neptunian",-0.148051833994207,"G","non-habitable"
"Kepler-66 b.1",-0.286038738033009,-0.0406570719659586,0.0693941808053193,"Neptunian",-0.166860209023758,"G","non-habitable"
"Kepler-250 b.1",-0.482485222364755,-0.756654944487769,0.501861381504462,"Terran",-0.217015875769225,"K","non-habitable"
"Kepler-811 b",-0.229853760996928,0.107075323088513,0.0653349479403657,"Neptunian",-0.0822225213907819,"G","non-habitable"
"Kepler-492 b",-0.365929253912996,-0.256944651126659,0.143700416461137,"Jovian",-0.185668584053308,"G","non-habitable"
"Kepler-306 c",-0.438323591206092,-0.496793260439491,0.0950439478416666,"Superterran",-0.24522843831355,"K","non-habitable"
"HATS-53 b",-0.483587761911947,-0.789181874676136,0.869377783573678,"Jovian",-0.126108729793066,"G","non-habitable"
"K2-63 b.3",-0.227206889173025,0.0267343891463389,0.518677571560652,"Neptunian",0.040031916301294,"F","non-habitable"
"246",-0.0423025220973405,0.510094679350813,-1.39169853942361,"Terran",-0.31383268602117,"M","habitable"
"Kepler-1188 b",-0.293480915445214,-0.0609571948381687,0.14416655634467,"Superterran",-0.138647646479432,"G","non-habitable"
"53",0.312750416045943,0.915178419548582,-1.80955228111918,"Terran",-0.314299015085955,"K","habitable"
"WASP-71 b",-0.509979292861054,-0.909525623734903,1.57600010105356,"Jovian",0.0995917705615362,"F","non-habitable"
"K2-265 b",-0.516111306647942,-0.990872632820795,1.00661271354159,"Superterran",-0.163725479852166,"G","non-habitable"
"Kepler-90 f",0.365872023047389,1.00948062588381,-0.705224912455172,"Neptunian",-0.0947614380771487,"G","non-habitable"
"Kepler-20 b",-0.486475474307209,-0.807424300126085,0.755172181482006,"Superterran",-0.169994938195349,"G","non-habitable"
"Kepler-479 b.2",-0.363048478194173,-0.224341562696216,-0.0344386378763507,"Superterran",-0.217015875769225,"K","non-habitable"
"WASP-5 b",-0.532954809187586,-1.12803330518651,1.28539507313796,"Jovian",-0.148051833994207,"G","non-habitable"
"K2-117 b.1",-0.551698977965952,-1.20379266474077,0.384200467074372,"Superterran",-0.311057750916975,"M","non-habitable"
"Kepler-1257 b",-0.509978752116969,-0.943879189040882,0.866982557832583,"Superterran",-0.198207500739674,"G","non-habitable"
"Kepler-247 b.1",-0.496597475275701,-0.851479523596162,0.547300469095415,"Superterran",-0.229554792455591,"K","non-habitable"
"Kepler-242 c.1",-0.343430513308053,-0.147877466155269,-0.129547662566369,"Superterran",-0.204476959082858,"K","non-habitable"
"74",0.340610630538064,0.953522475087696,-1.39909729301195,"Terran",-0.249670765547665,"M","habitable"
"Kepler-1221 b",-0.368133209343806,-0.244880458499588,-0.0230476272258478,"Superterran",-0.213881146597633,"K","non-habitable"
"Kepler-1218 b",-0.230838062488011,0.0919873953890561,0.0382892075124792,"Terran",-0.126108729793066,"G","non-habitable"
"HATS-50 b.1",-0.476722538378564,-0.79192886511823,0.911588665335836,"Jovian",-0.119839271449882,"G","non-habitable"
"Kepler-646 b.1",-0.317789351190448,-0.10084261912171,0.0213001910774303,"Superterran",-0.185668584053308,"G","non-habitable"
"HD 113996 b",1.75081056343446,1.88223909374627,0.117492417879189,"Jovian",7.40037601119858,"K","non-habitable"
"HD 117618 b.3",-0.190905143162785,0.154743615261226,-0.0677416532672239,"Jovian",-0.134872836958293,"G","non-habitable"
"K2-248 b",-0.431652386624369,-0.501346239007618,0.417284089675321,"Neptunian",-0.182533854881716,"G","non-habitable"
"Kepler-178 b",-0.397205725851201,-0.358887881413684,0.423619600390246,"Neptunian",-0.135512917307841,"G","non-habitable"
"Kepler-352 b",-0.397205725851201,-0.334434972894135,0.0520004839433953,"Terran",-0.226420063284,"K","non-habitable"
"Kepler-918 b",-0.458962925344134,-0.685684400466859,0.854840029638026,"Superterran",-0.113569813106699,"F","non-habitable"
"K2-200 b.1",-0.507467496795049,-0.917190399577134,0.694771717363643,"Terran",-0.223285334112408,"K","non-habitable"
"Kepler-270 b",-0.347867116130664,-0.267645928221022,0.586931551426405,"Superterran",-0.0132584796157647,"F","non-habitable"
"Kepler-758 c",-0.458776753728614,-0.694812442834798,1.07143922832884,"Superterran",-0.0257973963021315,"F","non-habitable"
"HD 65216 b",1.45053750953831,1.85195822849239,-1.78868076639236,"Jovian",-0.17954906607586,"G","non-habitable"
"Kepler-1041 b",-0.212943959363647,0.132827987671181,-0.0223383936613645,"Neptunian",-0.132378188136249,"G","non-habitable"
"Kepler-1465 b",-0.193949796915966,0.266817947035899,-0.735493727353478,"Superterran",-0.248363167485142,"K","non-habitable"
"GJ 849 b.1",2.37375686252354,2.50384425498231,-3.48776544058445,"Jovian",-0.304788292573792,"M","non-habitable"
"HD 39091 b",2.87031352443499,2.56253740915946,-2.24641803268064,"Jovian",-0.126108729793066,"G","non-habitable"
"Kepler-83 d.2",-0.475459365375746,-0.656646490292888,0.0539861839344828,"Superterran",-0.285979917544242,"M","non-habitable"
"K2-36 c",-0.464958093447294,-0.641561507698128,0.250468350190215,"Neptunian",-0.238958979970366,"K","non-habitable"
"WASP-72 b.2",-0.485363467707102,-1.01645159279421,1.57080424306742,"Jovian",0.212442020738837,"F","non-habitable"
"Kepler-693 b.1",-0.340310679731687,-0.117392956736952,-0.308895778463691,"Jovian",-0.24522843831355,"K","non-habitable"
"HD 169830 b",0.860605258615694,1.33413491952962,-0.774561340754752,"Jovian",0.0757897719616405,"F","non-habitable"
"Kepler-1520 b",-0.56488778377945,-1.38406722062639,1.22304807441974,"Neptunian",-0.248363167485142,"K","non-habitable"
"161",0.439473053971841,1.13399662981771,-1.31179389059218,"Superterran",-0.225797956366364,"K","habitable"
"Kepler-1028 b.1",-0.513323332289276,-0.967523370909846,0.902737955764284,"Terran",-0.198207500739674,"G","non-habitable"
"Kepler-916 b.1",-0.174358938305505,0.274657468029655,-0.514402513931315,"Superterran",-0.217015875769225,"K","non-habitable"
"HD 136352 d",0.251658061184655,0.927748875890567,-0.877209203950194,"Superterran",-0.173116774225858,"G","non-habitable"
"WASP-17 b",-0.449871704506527,-0.802818654105128,1.13636967863695,"Jovian",-0.00385429210098964,"F","non-habitable"
"WASP-92 b.1",-0.513639836056226,-1.02372188410204,1.43220893627989,"Jovian",-0.050875229674865,"F","non-habitable"
"Kepler-1008 b.1",-0.368111930710301,-0.22656099299078,-0.0993935256270695,"Terran",-0.226420063284,"K","non-habitable"
"CoRoT-21 b",-0.497305219378984,-0.935446204581464,1.56106558393507,"Jovian",0.140343249792228,"F","non-habitable"
"Kepler-1241 b",-0.298669141564387,-0.0194383662905895,-0.235076294924037,"Neptunian",-0.220150604940816,"K","non-habitable"
"Kepler-225 c",-0.33900190436873,-0.0126522095192871,-1.05227379134335,"Superterran",-0.32046193843175,"M","non-habitable"
"147",-0.0690739585058499,0.676690328398188,-1.72168002542636,"Terran",-0.32668999508867,"M","habitable"
"61",-0.11966150943227,0.443016224227964,-1.43324855945777,"Superterran",-0.331731426393374,"K","habitable"
"HD 34445 b.1",2.15922648878153,2.18117665502291,-1.77063793063886,"Jovian",-0.0383363129884983,"G","non-habitable"
"Kepler-1128 b",0.0452726052813873,0.623571580355444,-0.696277922517444,"Neptunian",-0.185668584053308,"G","non-habitable"
"HAT-P-11 c.2",3.42116975314938,2.83158507226045,-3.17668298594248,"Jovian",-0.257767354999917,"K","non-habitable"
"Kepler-316 b.5",-0.532236726513237,-1.01238297942815,0.289835603482651,"Terran",-0.307923021745384,"K","non-habitable"
"K2-138 c.1",-0.490613395012127,-0.823689004425873,0.659391497833672,"Neptunian",-0.201342229911266,"K","non-habitable"
