"","P_MASS_EST","P_RADIUS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_DISTANCE","P_PERIASTRON","P_APASTRON","P_FLUX","P_TEMP_EQUIL","P_TYPE","S_TEMPERATURE","S_RADIUS_EST","S_TYPE_TEMP","S_LUMINOSITY","S_HZ_MIN","S_HZ_MAX","P_HABITABLE"
"204",-0.454817035142623,-0.551842569832133,0.560392193421479,1.26158927304739,0.568574592606149,0.418565313111133,0.672039198970998,-1.59701028461574,-1.45709250790519,"Superterran",-0.461929798423258,-0.205874753355157,"G",-0.613286997713568,-0.338078511865164,-0.3207129261151,"habitable"
"HD 190984 b",1.80283907977879,1.49038041503801,4.00294075017996,3.03060105295776,4.18757076492338,2.83907989731526,4.40978827102547,-1.90732733810258,-2.43392380984717,"Jovian",0.684742833998425,0.00868462458537714,"F",0.60448542970714,0.17465645870419,0.151998942937777,"non-habitable"
"497",-1.06415258440341,-0.835913836802657,-0.511664660818267,-0.597968836857728,-0.509177182163114,-0.510185621078608,-0.505317948556451,-1.59956566966782,-1.43776961201789,"Terran",-3.69763516346108,-0.430627928098296,"M",-1.02564901358512,-0.664905061001205,-0.636884182131025,"habitable"
"361",-0.746307316258353,-0.728066846932631,1.16184226317499,1.62811970309705,1.11776643892244,1.42498025130681,0.995124398404277,-1.60253910713415,-1.44160205390803,"Superterran",0.440477307376128,-0.122974000621474,"G",-0.0366203230606507,-0.100793319492628,-0.104467731198831,"habitable"
"HD 10697 b",2.14096569409207,1.41115882964669,2.21463991819205,2.19504367422406,2.15011275097704,2.43281501024049,2.09037715048199,-1.72748259566457,-1.66594314431332,"Jovian",0.268801780415942,0.0901875830467611,"G",0.646599838194381,0.215429301075907,0.199154153564065,"non-habitable"
"Kepler-741 b",-0.342737743994293,-0.467947350656371,-0.418798476743593,-0.510447459750978,-0.418894887164102,-0.402799468357381,-0.422055457563105,0.810028408803269,0.743951591734419,"Neptunian",0.829251237407429,-0.0822225213907819,"F",0.320138527709495,0.0384586053989026,0.021511509605075,"non-habitable"
"156",-0.632747124581873,-0.66153846291416,0.506828474108687,1.22632917334645,0.480977615066463,0.667552652789101,0.407848413544208,-1.78218009843959,-1.79085441251909,"Superterran",-1.02127444978374,-0.286087200301022,"K",-0.85121798352011,-0.47315189318365,-0.449507408319245,"habitable"
"Kepler-1378 b",-0.552663379249591,-0.617516061015221,-0.384039812719787,-0.246879979778183,-0.385103340860817,-0.362606159668775,-0.390891337070163,-0.550583155421252,-0.370754830398745,"Superterran",-1.21864133536905,-0.260902084171508,"K",-0.852253712744833,-0.46517959420845,-0.438912532932174,"non-habitable"
"HD 1605 b",1.24188322057896,1.62766576919559,1.64653304443636,1.85157618073184,1.59541823124021,1.81901744304231,1.55159819564733,-1.31411323977122,-1.08118741519587,"Jovian",-0.541291702074786,0.623091542217349,"K",1.46621365636141,0.717898027867425,0.710590899052806,"non-habitable"
"K2-217 b",-0.207895259026384,-0.350893577332053,-0.324132656559571,-0.163128595027076,-0.326863028750442,-0.29333229981746,-0.337179438601113,0.406324281515891,0.417261921449646,"Neptunian",0.662929668697658,-0.0540099588464567,"G",0.347499681521627,0.0578310193169561,0.0422129732895239,"non-habitable"
"Kepler-635 b",-0.424962827302719,-0.530809562256467,-0.198652885498962,0.104038625077542,-0.204874580315941,-0.148233306111592,-0.224676072473999,0.210321277935671,0.258058468711389,"Neptunian",0.874671956988394,0.00241516624219375,"F",0.693124297134635,0.206816925761556,0.178963377228062,"non-habitable"
"Kepler-254 b",-0.149916467735748,-0.294534353138863,-0.445243944805629,-0.600756000610809,-0.444604542112816,-0.433379782390856,-0.445766085584167,0.620154699774827,0.590448066055642,"Neptunian",0.652515455236267,-0.185668584053308,"G",-0.204550774088751,-0.178540839102236,-0.180602748455454,"non-habitable"
"HD 139357 b",2.3398383194454,1.36574059654687,2.38108288075318,2.22012531837171,2.31146012307275,2.62786723656619,2.237867589755,-0.80325480346944,-0.591837298667978,"Jovian",-0.819002260469693,3.12460542114752,"K",4.05472583331253,3.5728773426718,3.53462266802455,"non-habitable"
"HD 34445 b",1.18111560986278,1.64300260961163,2.15922648878153,2.18117665502291,2.14541618189489,2.00715508600112,2.25793766738319,-1.76581841007326,-1.77063793063886,"Jovian",0.570679580204651,-0.0383363129884983,"G",0.359521115085663,0.067224613963094,0.0525801968184814,"non-habitable"
"WASP-78 b",1.32251587011287,3.14121066017675,-0.500211961112212,-1.02363387430852,-0.498043139952812,-0.496942249748568,-0.495049621978522,2.04072824080193,1.73665453755859,"Jovian",0.799803086905859,0.300214437543404,"F",1.64573161641738,0.740436286959116,0.682021435185204,"non-habitable"
"Kepler-225 c",-0.669506468815287,-0.686881260022223,-0.33900190436873,-0.0126522095192871,-0.341318557751618,-0.310526409083328,-0.350510993290519,-1.2896071193254,-1.05227379134335,"Superterran",-2.33453649044092,-0.32046193843175,"M",-0.982180505390707,-0.573818235666977,-0.543255708093338,"non-habitable"
"Kepler-250 d",-0.559550161631694,-0.621851385953158,-0.303857394298594,-0.0455970588543427,-0.307151901100835,-0.269886925903211,-0.319000928756939,-0.396475467162357,-0.241005391494834,"Superterran",-0.239267602403123,-0.217015875769225,"K",-0.593535985201638,-0.331316313800959,-0.316516501663596,"non-habitable"
"HD 72490 b",1.54010653243806,1.55373997078353,2.00219942458614,2.07025946491544,1.94670344436021,2.15682598744156,1.92010171791848,-1.21997376451283,-0.984169807022491,"Jovian",-0.517336766959548,1.08389673044133,"G",2.27363747282586,1.32303776770551,1.2995507239559,"non-habitable"
"HD 156411 b",1.13321521416837,1.65515950272149,2.00219942458614,2.0600035383288,1.9721939342555,1.95610590178301,2.0442927545277,-1.52763807149278,-1.34837395241357,"Jovian",0.592818619808563,0.206172562395654,"F",1.22308801734671,0.500033779721788,0.461058644800342,"non-habitable"
"Kepler-1451 b",-0.255379434574388,-0.39424682671143,-0.125480552757795,0.327245333885509,-0.133738179093814,-0.0636202106451831,-0.159070806611836,-0.472274458831789,-0.30458407072291,"Neptunian",0.467381404702539,-0.160590750680574,"G",-0.174454932833754,-0.160332386091138,-0.161250529567725,"non-habitable"
"184",-0.689661242530418,-0.697984260899852,0.489192711932414,1.17339924411487,0.463832546609139,0.647159474483275,0.392036441683902,-1.65204241944144,-1.52131710921411,"Superterran",-0.583732635102354,-0.239217915957195,"K",-0.721590473476214,-0.392252017609001,-0.372303172821764,"habitable"
"K2-250 b",-0.480178377574433,-0.569827486697906,-0.487415299305321,-0.77117751656776,-0.48560252975908,-0.482144782911644,-0.483576318223687,0.557292731658549,0.539575973892469,"Superterran",-0.224845314446007,-0.217015875769225,"K",-0.590110572261673,-0.329883316550805,-0.315284847288932,"non-habitable"
"WASP-41 c",1.81476417741934,1.48754234348966,1.19050588011282,1.67760447833673,1.19842563006411,0.989620016717873,1.33259058364226,-1.75354099711158,-1.74573240744452,"Jovian",0.207520279841168,-0.210746417426041,"G",-0.454508698714686,-0.275018306228971,-0.267266804134501,"non-habitable"
"HD 116029 c.1",1.38543639083014,1.5918071016157,1.86437938683716,2.10090638384857,1.8018477233049,2.16818781945603,1.67736911558871,-1.20319768291649,-0.963127739177796,"Jovian",-0.663760631583473,1.06195362624019,"K",2.13183268742336,1.21317134323721,1.20130867889447,"non-habitable"
"311",-0.689218193661514,-0.697469685288872,0.00211473600693447,0.681007507470087,0.0151822346966247,-0.102715359013003,0.0906467531432541,-1.72043173671336,-1.68022664258886,"Terran",-2.14548424926854,-0.317761098073123,"M",-0.968750999756483,-0.562679425943907,-0.532883319417748,"habitable"
"Kepler-1144 b",-0.616582548387251,-0.65653398545666,-0.298995695896344,-0.0606673277107962,-0.302425473567265,-0.264265083116081,-0.314641999578756,-0.0549244756626404,0.0414660695532774,"Superterran",0.436161814477214,-0.169994938195349,"G",-0.223939533380275,-0.180492649198001,-0.179980048546213,"non-habitable"
"Teegarden c",-1.077171329691,-0.841703622333407,-0.491178197058932,-0.270624865646998,-0.489260729440994,-0.486496023536742,-0.486950078472809,-1.80630735336437,-1.8573652048481,"Terran",-3.80813234904043,-0.43738733653212,"M",-1.02778816485744,-0.670531138427167,-0.642670173773287,"habitable"
"14 Her b",1.99364879999869,1.44536013460199,2.76622844806902,2.47102709603914,2.79644508206343,2.36287737987916,2.97044680670474,-1.92016069841851,-2.48775718930379,"Jovian",-0.0286990604958808,-0.179399125710124,"K",-0.418999929793943,-0.254226451950898,-0.244657768816378,"non-habitable"
"OGLE-TR-10 b",1.05070610357048,1.66720018127794,-0.493297361406075,-0.882245258648803,-0.491320930607291,-0.488946527005698,-0.488850090884491,1.22302711842231,1.07733712603841,"Jovian",0.645215100340353,-0.104165625591924,"G",0.134379456287283,-0.0347333321346589,-0.0448412765513809,"non-habitable"
"Kepler-540 b",-0.407301608688997,-0.517803587442654,0.574056578590235,1.18723186271872,0.546335178979576,0.745292118095535,0.468124169457615,-1.24295985765591,-1.00334478851223,"Neptunian",0.641039612516786,-0.132378188136249,"G",0.015177049511242,-0.0855127372888425,-0.0926980170649094,"non-habitable"
"HIP 105854 b",2.25827308082003,1.38426473227745,0.860605258615694,1.22263116820235,0.825124845473674,1.05109095691611,0.744675572272568,-0.120580012713071,-0.0125580321124905,"Jovian",-0.714211855274457,2.0747848410125,"K",3.29473192185343,2.42253537904827,2.39119269880913,"non-habitable"
"Kepler-1371 b",-1.29960026400885,-0.901479844450139,-0.495143969288197,-0.837634515787005,-0.493116158862037,-0.491081858806199,-0.49050573307207,0.718181936143541,0.669723864668824,"Subterran",-0.00200434361548619,-0.210746417426041,"G",-0.51402947090439,-0.297842229373576,-0.28683544973078,"non-habitable"
"389",-0.808372306000071,-0.758787316013224,0.133624251785402,0.868087585667151,0.118157348137283,0.235996580856726,0.0732388513069509,-1.71159805578356,-1.64953518050327,"Superterran",-1.66301614772956,-0.298558123678649,"M",-0.913373136091149,-0.519660668139629,-0.492371301548981,"habitable"
"Kepler-1254 b",-0.776158934756671,-0.743240484215413,-0.40049069269348,-0.337654277115676,-0.401096495027504,-0.381629195091798,-0.405640960512651,-0.145328768149595,-0.0328039891951728,"Superterran",-0.453489879461279,-0.235824250798775,"K",-0.690215233631371,-0.376861202726734,-0.358507039641059,"non-habitable"
"Kepler-1277 b.1",-0.754747644035556,-0.732402171870569,-0.0943207884418868,0.400782789887149,-0.103445397473688,-0.0275885028397353,-0.131133408068337,-0.665673974317632,-0.469116509318735,"Superterran",0.244361700802737,-0.182533854881716,"G",-0.341000231838136,-0.225865982613238,-0.220819071216897,"non-habitable"
"240",-0.720661720540527,-0.714397516549927,-0.267682369880383,0.276903827234801,-0.271955127851688,-0.231422757085513,-0.283962127370833,-1.608736698742,-1.45631317760778,"Terran",-2.68181805623573,-0.343580596755913,"M",-1.00192032739879,-0.601089839423441,-0.570609695357393,"habitable"
"Kepler-542 b",-0.767540769219131,-0.738905159277476,-0.349252932460252,-0.198289621290149,-0.351284363404381,-0.322380223032446,-0.359701918304263,-0.00873294864570356,0.0793116666755711,"Superterran",0.186208981656559,-0.188803313224899,"G",-0.383053305955405,-0.242900406108477,-0.236381503339227,"non-habitable"
"WASP-47 d",-0.187223887379278,-0.350893577332053,-0.395013703927684,-0.388164788494999,-0.395753359117812,-0.378447522328473,-0.398289416712999,0.421620830288497,0.429609366449385,"Neptunian",0.215353411471961,-0.113569813106699,"G",-0.0980932153532016,-0.12022395162155,-0.119721445775552,"non-habitable"
"K2-6 b",-0.464491774319315,-0.558989174353062,-0.170576562849544,0.251706438570064,-0.177579447333154,-0.11576714739168,-0.19950324358029,-0.379004310135903,-0.226408477480045,"Superterran",0.539976282314736,-0.169994938195349,"G",-0.183563106238377,-0.166342036617138,-0.167811915750924,"non-habitable"
"HD 20794 e",-0.605814447894276,-0.650148044088332,0.413567358131925,1.09883525089561,0.4239654621039,0.267133599651571,0.529894479218635,-1.23810126134862,-1.0232728945021,"Terran",0.0441496706331797,-0.13422441822915,"G",-0.240382448937203,-0.177204933525579,-0.171726749059042,"non-habitable"
"Kepler-1108 b",-0.81136153169859,-0.760581783967164,-0.47503159631353,-0.71912244273647,-0.473563388301668,-0.467824842515885,-0.47247326742977,0.572320167092475,0.551739917489076,"Terran",0.049894877844366,-0.20761168825445,"G",-0.489358927585414,-0.28753116723468,-0.277516181115121,"non-habitable"
"HD 200964 b",1.49312357399912,1.56524211767396,1.71749903500991,1.87870273361149,1.66347381314112,1.91249623876977,1.60729570482566,-1.07050491393628,-0.83500215451379,"Jovian",-0.457227462500155,1.07135781375496,"G",2.29980281576226,1.3412458174062,1.31347494391811,"non-habitable"
"92",-0.660170571160628,-0.694970044603667,-0.365781023467671,0.0220995772787934,-0.365269198010918,-0.375887681634122,-0.34825664590275,-1.5598697085332,-1.38457056954728,"Superterran",-2.89644278453176,-0.367843896085009,"M",-1.01285767780472,-0.621493138101504,-0.591527367190569,"habitable"
"K2-37 d",-0.401492945387955,-0.513468262504716,-0.340551009995535,-0.162492543810927,-0.342824561390912,-0.312317723059227,-0.351899899215585,-0.134053442283584,-0.0235250890558102,"Neptunian",0.0579292488424351,-0.204476959082858,"G",-0.476606048873918,-0.281896920864709,-0.272207167076977,"non-habitable"
"K2-259 b",-0.515691684386762,-0.593671773856563,-0.30363931370785,-0.113868836396113,-0.30693988833835,-0.269634747611871,-0.318805400821733,0.209982124993653,0.257782483999229,"Superterran",0.757929767280347,-0.116704542278291,"F",0.136683130591619,-0.0380679520997206,-0.0494998152078915,"non-habitable"
"60",-0.705813964998932,-0.706202408370771,-0.0411912298573612,0.618292768422499,-0.0517844726700627,0.0327003642565467,-0.0826114557320602,-1.57837989360846,-1.41554364323849,"Superterran",-1.82163729758779,-0.288987133670355,"K",-0.930010419854556,-0.524214420625978,-0.494978604848339,"habitable"
"HATS-25 b",1.04541347347483,1.68887680596763,-0.473986483562921,-0.74073629562989,-0.470731109748309,-0.491281589162165,-0.452576413553579,0.939978124959276,0.839916623207529,"Jovian",0.395014362590233,-0.122974000621474,"G",-0.0565391672911382,-0.107853791743307,-0.110532744646919,"non-habitable"
"HD 113337 b.1",1.76019171975771,1.50055566631184,1.00561594089786,1.53331785481953,1.08405351295076,0.536637937640703,1.29401377379164,-1.10527360414516,-0.932872660248591,"Jovian",1.26690172938087,-0.000719562929397941,"F",0.923293342833812,0.296648233634377,0.257078933650341,"non-habitable"
"Kepler-864 b",-0.492929780327606,-0.578498136573781,-0.446612568783535,-0.600181827456919,-0.44593508578646,-0.434962395749786,-0.446993174246947,0.652507516330289,0.616618972051961,"Superterran",0.437240968886328,-0.157456021508982,"G",-0.174032151952211,-0.159267398972907,-0.159867419184789,"non-habitable"
"Kepler-282 c",-0.933841111467707,-0.810438020753447,-0.350088424276764,-0.179334943885257,-0.352096608673196,-0.323346347060254,-0.360451008304466,0.0200613640587892,0.102872490014093,"Terran",0.271018843642509,-0.188803313224899,"G",-0.355055667534866,-0.232626186728938,-0.227570787686327,"non-habitable"
"XO-4 b",1.43761792153722,1.66720018127794,-0.473235947953766,-0.759135152830595,-0.471817701682303,-0.465748437946057,-0.470863314820305,1.39313878945222,1.21454584497161,"Jovian",1.09498117672392,-0.0163932087873564,"F",0.750401791810858,0.222134654976409,0.189895302292555,"non-habitable"
"294",-0.686544361981197,-0.696287798266132,-0.173426039270525,0.40255204516057,-0.180313122043247,-0.123410717480367,-0.198693839987824,-1.5853865047596,-1.41880300833112,"Superterran",-2.41434471346686,-0.322583484394601,"M",-0.972306649669975,-0.57141548153418,-0.541716429092428,"habitable"
"Kepler-99 b",-0.512744915407422,-0.756246459029226,-0.477669918328213,-0.709824517238575,-0.476128302202303,-0.470875675858717,-0.474838749172925,0.230206370458365,0.274236304543702,"Superterran",-0.711614618084087,-0.242093709141958,"K",-0.750274254246258,-0.40659957852823,-0.385141748338892,"non-habitable"
"K2-201 b",-0.83396880492393,-0.771420096312008,-0.548893165080332,-1.26270841765198,-0.545369848391943,-0.553234938589644,-0.53869649244411,1.53751049794096,1.33096566159906,"Terran",0.164824295984078,-0.195072771568083,"G",-0.412143636812062,-0.25525886998495,-0.247933993927276,"non-habitable"
"58",-0.789218432347741,-0.748637030918261,-0.0943262958508599,0.625259512604074,-0.103392937474375,-0.0344837947132123,-0.12581570410242,-1.70736491425152,-1.65044870029445,"Terran",-2.53482664605056,-0.319711661446406,"M",-0.977344506951838,-0.575095580491384,-0.544714087483916,"habitable"
"K2-86 b",-0.627676745339002,-0.663036972863566,-0.415395465087136,-0.402330519252912,-0.415586560184647,-0.398864383341304,-0.41900436603588,0.120336412301326,0.184759015623602,"Superterran",0.136573887734931,-0.232689521627183,"G",-0.549655807102341,-0.316876739927724,-0.30650350078307,"non-habitable"
"HD 219415 b",1.27376835612414,1.61965624670432,2.92954234935921,2.56259808261442,2.97766130265453,2.43593337981298,3.16624788804575,-1.78547885328807,-1.84810815696473,"Jovian",-0.662472384709931,0.438142521093439,"K",0.99843704617547,0.440610519814732,0.44438698666629,"non-habitable"
"Kepler-691 b",-0.587626694025666,-0.639192685704909,-0.445382867309578,-0.441090900891914,-0.444739599266381,-0.433540425938066,-0.445890641512131,-0.800909137512734,-0.586895738280178,"Superterran",-2.27914220421521,-0.314192480088567,"M",-0.976508548916806,-0.567085371751423,-0.536494899140886,"non-habitable"
"Kepler-1126 b",-0.709180276736973,-0.708557884711912,0.286813333618454,0.932787558799205,0.267084129338483,0.41313733775184,0.210585988733715,-1.13371913529276,-0.893731152055847,"Superterran",0.484539057562645,-0.179399125710124,"G",-0.242958225499439,-0.189947058807971,-0.189508173915855,"non-habitable"
"WASP-163 b",1.56633931554198,1.56315238276743,-0.533194216707024,-1.13198606699534,-0.530107704239734,-0.53508140203189,-0.524621040108452,1.39846102580244,1.21883800684157,"Jovian",0.156927127471096,-0.154321292337391,"G",-0.269467709041287,-0.192647179521528,-0.18803393949337,"non-habitable"
"Kepler-479 b",-0.576997309676598,-0.632689698298002,-0.363048478194173,-0.224341562696216,-0.3646960647899,-0.338332752963732,-0.372070807086161,-0.147314518241098,-0.0344386378763507,"Superterran",-0.135457041903434,-0.217015875769225,"K",-0.568375533216366,-0.320907431199586,-0.307575474649954,"non-habitable"
"EPIC 211945201 b.1",0.15186457421702,0.0718006041168707,-0.255698173400984,0.00649215450727486,-0.260332652185596,-0.214197834101102,-0.275822060838673,0.256360918038462,0.295504746161079,"Neptunian",0.768168836428723,-0.0352015838169066,"G",0.480968087821637,0.11321954777247,0.0927235805064187,"non-habitable"
"330",-0.616664175397057,-0.650952272480875,-0.19663649880918,0.300026346398971,-0.202241790684667,-0.160514882388319,-0.211639157743042,-1.55493002416565,-1.37390881947076,"Terran",-2.16148195973547,-0.337303312809082,"M",-0.960233284253849,-0.567610509963151,-0.539530046839582,"habitable"
"Kepler-317 b",-0.587626694025666,-0.639192685704909,-0.452183838253021,-0.625787684201249,-0.451351341431881,-0.44140475364424,-0.451988294684453,0.544389748587776,0.529130187897504,"Superterran",0.153539549953704,-0.176264396538533,"G",-0.349160061574249,-0.227280335601647,-0.221075852044148,"non-habitable"
"Kepler-418 b",1.31828801801784,1.5588170578295,0.195080175738744,0.80953845158474,0.191042953308802,0.145855254197021,0.246620920899193,-0.88371992556625,-0.672198496329806,"Jovian",0.508053693007753,-0.129243458964657,"G",-0.0317033990586347,-0.100914355068116,-0.105504416555708,"non-habitable"
"29",-0.719937495765922,-0.704063680643867,-0.133836130241816,0.590622384200404,-0.141031000191286,-0.0959403859129139,-0.149244564784297,-1.76895088911208,-1.75896508348502,"Superterran",-2.86296503817716,-0.338886339411641,"M",-1.00302348293352,-0.602749917852119,-0.571888886492555,"habitable"
"Kepler-316 b.1",-1.05384170092698,-0.836449970381074,-0.532236726513237,-1.01238297942815,-0.529176855050705,-0.533974204732856,-0.523762568109944,0.249388058880109,0.289835603482651,"Terran",-1.51142254800357,-0.307923021745384,"K",-0.937573259310965,-0.529174165297381,-0.501243291239671,"non-habitable"
"Kepler-1390 b",-0.954221966343491,-0.814773345691385,-0.437050077330488,-0.550248562437592,-0.436638659074286,-0.423904773669109,-0.438419581324867,0.573328356620742,0.552555942453303,"Terran",0.436161814477214,-0.163725479852166,"G",-0.199208454123507,-0.169955811063651,-0.169988846858158,"non-habitable"
"HD 219666 b",-0.0833698276490706,-0.1319596679662,-0.446260570447979,-0.584064575900737,-0.445592881378188,-0.434555361182831,-0.446677577579163,0.602147982698364,0.575878844337998,"Neptunian",0.187332454121257,-0.148051833994207,"G",-0.235474860980834,-0.178705028891151,-0.175123638107382,"non-habitable"
"402",-0.638473566209923,-0.668600290958722,0.0397844067075137,0.736414798954951,0.0269284830729986,0.127484531661646,-0.010896610201104,-1.65926860029795,-1.53369043719285,"Superterran",-1.68705466538124,-0.299796955639402,"M",-0.932547209281251,-0.527342755147721,-0.498984979065544,"habitable"
"345",-0.609646766995048,-0.643560088516024,0.00660475169479657,0.630274708925169,-0.00514685321136357,0.0782802888511357,-0.0323396155784465,-1.63036707188781,-1.48960786753015,"Superterran",-1.71702358502868,-0.301847151560782,"M",-0.937274460366259,-0.531203313564551,-0.502584871784214,"habitable"
"gam Lib b",1.28301716646992,1.61733795006377,1.3844993970649,1.66995902576921,1.36321854544851,1.3312115876429,1.43710691589855,-0.199044328915094,-0.0899429535069977,"Jovian",-0.659896692415996,3.00862044179863,"K",4.10007899248995,3.63014154753944,3.56866725805361,"non-habitable"
"K2-187 b",-0.875866318762005,-0.790929058532728,-0.557737101418251,-1.34524987573639,-0.553967712914625,-0.563461656826251,-0.546625839138162,1.76279916695817,1.5126043679331,"Terran",0.138838655824093,-0.182533854881716,"G",-0.376249970301583,-0.238836332056003,-0.23194024514554,"non-habitable"
"K2-197 b.1",-0.449077946039448,-0.548150862008218,-0.407193419779295,-0.42652546162578,-0.407612726851705,-0.389379918152706,-0.41165052964887,0.32922114312166,0.354698522394637,"Neptunian",0.34264586645572,-0.179399125710124,"G",-0.294975639504297,-0.208395092351397,-0.205354934670022,"non-habitable"
"Kepler-859 b",-0.313486794717434,-0.444103063497713,-0.284108183387392,0.0299676705116332,-0.287952188059443,-0.247049853397586,-0.301294069021027,-0.554884674733954,-0.374405816509757,"Neptunian",-0.410050151793803,-0.229554792455591,"K",-0.665565819742466,-0.364672914614674,-0.347082242233978,"non-habitable"
"Kepler-537 b",-0.829409520092116,-0.769252433843039,-0.492149016109708,-0.862884996716469,-0.490204536627713,-0.487618633708465,-0.487820500933653,0.993837753460356,0.892390966616368,"Terran",0.446944928892846,-0.160590750680574,"G",-0.182574329697447,-0.163186401564828,-0.163703479431859,"non-habitable"
"Kepler-328 c",0.30604476841897,0.00243540510986784,0.135044605853985,0.703090074140986,0.119538182574496,0.23763901249583,0.0745123204283661,-0.860506321899498,-0.639770977783145,"Neptunian",0.60753425236205,-0.157456021508982,"G",-0.104247010183227,-0.134910386841281,-0.138909971510411,"non-habitable"
"TYC 4282-00605-1 b",2.38639348380697,1.35523139762952,0.267611603244468,0.896037220420622,0.276053616440738,0.144372994105497,0.369273487985133,0.962639839242925,0.843965282411606,"Jovian",-1.37124273578976,4.61046704848198,"K",4.4683465645988,4.42291296296206,4.46563629710163,"non-habitable"
"145",-0.463162890759733,-0.55763122666442,0.566470949147408,1.26220844877236,0.569763994336188,0.466908974161579,0.648766095802498,-1.59676888876458,-1.45343166071238,"Superterran",-0.412036784698808,-0.207480040034083,"G",-0.60625173791098,-0.335358394082397,-0.318609608682815,"habitable"
"HATS-41 b",2.33695020906744,1.84061317879544,-0.458446540362789,-0.751792991362175,-0.447954735532287,-0.508775109011232,-0.411948291619617,1.48508361361398,1.24454551003129,"Jovian",1.12113263685708,0.0651097496740276,"F",1.09215042167188,0.392359311931268,0.348632098556927,"non-habitable"
"Kepler-238 d",-0.318731529572571,-0.448438388435651,-0.33016855327483,-0.194841132046935,-0.332730983951362,-0.300311931132484,-0.342591137174696,0.427340384955815,0.434302740715612,"Neptunian",0.434002942899185,-0.0226626671305398,"G",0.34542275376024,0.0666894847350981,0.0544406696746866,"non-habitable"
"477",-0.68292083268345,-0.694233823511824,0.0707655837040884,0.755286984870219,0.0571693022546361,0.160666206773784,0.0189119963170439,-1.64181149987946,-1.50598307608521,"Terran",-1.46674513576486,-0.300643806100704,"M",-0.916127178192609,-0.515328407662874,-0.488191585090567,"habitable"
"181",-0.722037796626883,-0.714456788421265,0.351693443684349,1.05113037208539,0.330178033189476,0.485897214396782,0.270506186520626,-1.6800744368495,-1.57873543051292,"Terran",-1.10868000678932,-0.261016225444616,"M",-0.784623764105012,-0.439433877226833,-0.417010864575072,"habitable"
"11 UMi b.1",2.53293891223213,1.32245115881912,1.68372982653553,1.79000575859628,1.62975273242882,1.88752649119662,1.56715630340603,0.265163761371754,0.300822936050009,"Jovian",-1.49814544441056,8.8674292635035,"K",5.87615242001758,8.34934927322587,8.44267841042003,"non-habitable"
"449",-0.901746269348733,-0.765528488944284,-0.156323447121236,0.235589029773985,-0.16362156523494,-0.102125219114471,-0.184527436348506,-1.67488698619817,-1.56350045323497,"Terran",-2.71011632591877,-0.35269839842186,"M",-0.95756009175626,-0.575410544504788,-0.548118062675307,"habitable"
"348",-0.806402084550047,-0.757575008836165,0.0140561976816155,0.660166157756913,0.00219626682169966,0.0809737988230479,-0.0211193414052618,-1.68406213559818,-1.57840297960254,"Superterran",-1.81162189036965,-0.316988700320421,"K",-0.942733005317478,-0.543455244761513,-0.51534974388158,"habitable"
"Kepler-156 b",-0.522302362285276,-0.598007098794501,-0.468453534609585,-0.674512499688946,-0.467168353196105,-0.460218276726755,-0.466575471489991,0.375486826454103,0.39224842332159,"Superterran",-0.319194525960866,-0.217015875769225,"K",-0.612115767750344,-0.339181793621749,-0.323281735909037,"non-habitable"
"Kepler-18 c",-0.0686293207593963,0.0197767048616185,-0.419506774598347,-0.470517602460296,-0.419583477489065,-0.403618511180779,-0.422690507278345,0.450933241160169,0.453427241249521,"Neptunian",-0.0205624270021288,-0.122974000621474,"G",-0.226236533083438,-0.169451609375726,-0.16336371368914,"non-habitable"
"Kepler-993 b.1",-0.342737743994293,-0.467947350656371,-0.302320927105858,0.0723227927397367,-0.305658184246492,-0.268110226426923,-0.317623354270904,-1.24369530161337,-1.00410511223481,"Neptunian",-2.06883659466625,-0.3016535634022,"M",-0.959468246090895,-0.548830247943182,-0.518550580814373,"non-habitable"
"Kepler-1638 b",-0.657914953652641,-0.680378272615317,0.830090444979637,1.41075942350246,0.795245213190935,1.04135781899469,0.697680468197071,-1.54398248142605,-1.35659199044274,"Superterran",0.389579870223079,-0.173129667366941,"G",-0.253764569767127,-0.19194628971672,-0.190288476864143,"habitable"
"WASP-74 b",1.12043376163337,1.90564305286451,-0.519699442350635,-1.03018490859124,-0.516988405632515,-0.519476670186675,-0.512521818637237,1.70048548097101,1.46236697342585,"Jovian",0.686816287784509,-0.0257973963021315,"F",0.472478862860672,0.113196693516137,0.0940283731639202,"non-habitable"
"Kepler-504 b.1",-0.758994256089103,-0.734569834339538,-0.452509520463191,-0.360321867055722,-0.451667961929079,-0.441781357463041,-0.452280296691009,-1.1893896226131,-0.948812588099335,"Superterran",-2.61564210343979,-0.367482876005626,"M",-1.01014689482118,-0.615489101724517,-0.585760963139421,"non-habitable"
"HD 219134 b",-0.608401969657023,-0.732402171870569,-0.504251917764453,-0.883371417861252,-0.501970689705125,-0.501613868447747,-0.498671789269257,0.500246427790432,0.493382642078166,"Superterran",-0.820323395254309,-0.226420063284,"K",-0.734290526613179,-0.39673602820056,-0.374436073848798,"non-habitable"
"Kepler-164 d",-0.47701883941787,-0.567659824228937,-0.17636759248056,0.216812776667193,-0.183209348579823,-0.122463625755315,-0.204695397832121,-0.187243991854087,-0.0673412738994228,"Superterran",0.580177406218677,-0.110435083935107,"G",0.077444057346759,-0.0567764392578832,-0.0647488341361042,"non-habitable"
